"","ParcelId","Address","SalePrice","SaleDate","SaleCondition","AssessedValue","ParcelType","YearBuilt","GrLivArea","BsmtFinSF1","LotArea","Bedrooms","CentralAir","Fireplaces","Occupancy","Style","Neighborhood","InstrumentNo"
"126",535352070,"1501 BURNETT AVE",56000,"1/1/1992 12:00:00 AM","Normal",126500,"Dwg&Lot",1900,1348,0,8694,2,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","N Ames","286-163"
"127",535353090,"611 13TH ST",144193,"1/1/2016 12:00:00 AM","Allocat",127100,"Dwg&Lot",1900,1372,0,7943,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","201601009"
"128",535354160,"507 13TH ST",0,"1/1/1980 12:00:00 AM","Normal",139300,"Dwg&Lot",1900,1934,0,7700,4,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","183-088"
"129",535375020,"1531 KELLOGG AVE",47000,"6/1/1993 12:00:00 AM","Normal",88500,"Dwg&Lot",1900,866,0,6146,2,"No",0,"Single-family detached (includes detached townhouses)","One story","OldTown","520-277"
"130",521200150,"5571 GRANT AVE",2714660,"5/1/2014 12:00:00 AM","Allocat",293500,"Dwg&Lot",1900,1532,0,0,3,"No",0,"Single-family detached (includes detached townhouses)","Two story","Gilbert","201404605"
"131",535376070,"1505 DOUGLAS AVE",0,"","No Data",141900,"Dwg&Lot",1900,2060,0,10800,3,"No",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","173-034"
"132",535377100,"1502 DOUGLAS AVE",83900,"6/1/2011 12:00:00 AM","Normal",92000,"Dwg&Lot",1900,720,0,7008,1,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201106017"
"133",903225160,"1232 NORTHWESTERN AVE",106900,"4/1/2008 12:00:00 AM","Normal",116200,"Dwg&Lot",1900,1290,0,5870,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","BrkSide","804191"
"134",535377150,"1524 DOUGLAS AVE",115000,"6/1/2014 12:00:00 AM","Normal",116500,"Dwg&Lot",1900,1039,0,8146,2,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","201404986"
"135",535378050,"1411 KELLOGG AVE",0,"","Normal",148800,"Dwg&Lot",1900,1508,312,10410,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","OldTown","277-302"
"136",535378070,"1403 KELLOGG AVE",135900,"5/1/2005 12:00:00 AM","Normal",151800,"Dwg&Lot",1900,1498,750,10410,2,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","1000255"
"137",535379070,"1403 DOUGLAS AVE",88900,"1/1/2011 12:00:00 AM","Abnorml",97500,"Dwg&Lot",1900,1026,349,7200,2,"No",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","201101238"
"138",535380030,"1425 DUFF AVE",89500,"5/1/2015 12:00:00 AM","Normal",94400,"Dwg&Lot",1900,864,0,10920,1,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","N Ames","201504981"
"139",535382020,"1327 DOUGLAS AVE",160000,"5/1/2006 12:00:00 AM","Normal",146500,"Dwg&Lot",1900,2414,664,10800,3,"No",1,"Two-family conversion; originally built as one-family dwelling","One and one-half story:  2nd level finished","OldTown","605977"
"140",535382030,"1321 DOUGLAS AVE",163000,"6/1/2005 12:00:00 AM","Normal",153400,"Dwg&Lot",1900,1850,510,10800,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","506969"
"141",535382050,"1315 DOUGLAS AVE",124000,"3/1/2016 12:00:00 AM","Normal",89800,"Dwg&Lot",1900,1688,0,10800,4,"Yes",0,"Two-family conversion; originally built as one-family dwelling","One story","OldTown","201602370"
"142",535382070,"1303 DOUGLAS AVE",60900,"11/1/2012 12:00:00 AM","Abnorml",80900,"Dwg&Lot",1900,1640,0,7200,4,"No",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","201214056"
"143",910126030,"107 S RIVERSIDE DR",250000,"6/1/2016 12:00:00 AM","Normal",160600,"Dwg&Lot",1900,2148,580,13500,7,"Yes",1,"Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level finished","IDOT&RR","201606155"
"144",910200150,"114 S RIVERSIDE DR",145750,"8/1/2005 12:00:00 AM","Normal",155800,"Dwg&Lot",1900,1553,938,7000,3,"No",0,"Two-family conversion; originally built as one-family dwelling","Two story","IDOT&RR","510856"
"145",908102040,"234 SOUTH DAKOTA AVE 236",145900,"9/1/2008 12:00:00 AM","Normal",144300,"Dwg&Lot",1900,2200,1084,8777,4,"Yes",0,"Duplex","One and one-half story:  2nd level finished","Edwards","810803"
"146",534451190,"1440 SUMMIT AVE",58150,"12/1/1993 12:00:00 AM","Normal",99500,"Dwg&Lot",1900,1848,0,5450,6,"No",0,"Duplex","Two story","BrkSide","579-236"
"147",910203130,"313 S RUSSELL AVE",112900,"6/1/2004 12:00:00 AM","Normal",118000,"Dwg&Lot",1900,1234,184,7010,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","IDOT&RR","408869"
"148",910204050,"217 S HAZEL AVE",123000,"12/1/2009 12:00:00 AM","Normal",141900,"Dwg&Lot",1900,2168,0,8660,5,"No",0,"Single-family detached (includes detached townhouses)","Two story","IDOT&RR","1000410"
"149",910205050,"215 S MAPLE AVE",138000,"7/1/2015 12:00:00 AM","Normal",127500,"Dwg&Lot",1900,1521,0,10902,3,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","IDOT&RR","201506644"
"150",535383100,"1316 DOUGLAS AVE",119500,"10/1/2013 12:00:00 AM","Normal",117900,"Dwg&Lot",1900,1294,0,10800,3,"No",0,"Two-family conversion; originally built as one-family dwelling","Two story","OldTown","201500403"
"151",905202010,"910 GARFIELD AVE",0,"","Normal",280500,"Dwg&Lot",1900,2847,558,53625,2,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","Sawyer","256-251"
"152",531475170,"1311 GEORGIA AVE",0,"","Normal",90300,"Dwg&Lot",1900,1249,0,11835,2,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","SawyerW","2014"
"153",903430120,"815 6TH ST",107500,"2/1/2002 12:00:00 AM","Normal",143700,"Dwg&Lot",1900,2445,0,6958,5,"No",0,"Two-family conversion; originally built as one-family dwelling","Two and one-half story:  3rd level finished","OldTown","203462"
"154",903431040,"609 GRAND AVE",0,"","Normal",182400,"Dwg&Lot",1900,2668,0,6968,4,"Yes",2,"Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level unfinished","OldTown","201410633"
"155",903455110,"1111 N 2ND ST",99000,"2/1/2004 12:00:00 AM","Normal",111200,"Dwg&Lot",1900,1479,112,10320,4,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","IDOT&RR","201402642"
"156",903458030,"1116 N 2ND ST",79500,"10/1/1998 12:00:00 AM","Normal",120600,"Dwg&Lot",1900,1504,0,10320,3,"No",0,"Single-family detached (includes detached townhouses)","Two story","IDOT&RR","9815024"
"157",903475090,"507 NORTHWESTERN AVE",45100,"11/1/2013 12:00:00 AM","Normal",107400,"Dwg&Lot",1900,1408,0,6890,3,"No",0,"Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level unfinished","OldTown","201313282"
"158",903476030,"722 6TH ST 724",140000,"5/1/2010 12:00:00 AM","Normal",140600,"Dwg&Lot",1900,1812,0,7630,4,"Yes",1,"Two-family conversion; originally built as one-family dwelling","Two story","OldTown","1004237"
"159",911129040,"209 S SHERMAN AVE",35000,"12/1/1998 12:00:00 AM","Normal",55500,"Dwg&Lot",1900,520,0,6560,2,"No",1,"Single-family detached (includes detached townhouses)","One story","IDOT&RR","210253"
"160",911129160,"210 S KELLOGG AVE",0,"","Normal",80300,"Dwg&Lot",1900,1186,0,9840,1,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","IDOT&RR","201-218"
"161",535455070,"203 E 13TH ST",100000,"8/1/2015 12:00:00 AM","Normal",122200,"Dwg&Lot",1900,2175,0,10003,5,"No",0,"Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level finished","N Ames","201507508"
"162",911201050,"127 HIGH AVE",0,"1/1/1985 12:00:00 AM","Normal",82400,"Dwg&Lot",1900,990,120,8712,3,"No",0,"Single-family detached (includes detached townhouses)","One story","IDOT&RR","324217"
"163",911202020,"122 HIGH AVE",70617,"10/1/2012 12:00:00 AM","Family",82200,"Dwg&Lot",1900,1049,0,8712,2,"No",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","IDOT&RR","201212663"
"164",911202060,"304 E LINCOLN WAY",0,"","No Data",89800,"Dwg&Lot",1900,1844,0,5976,4,"No Data",0,"Three-family conversion; originally built as one-family dwelling","Two story","IDOT&RR","9509709"
"165",911202100,"121 KINGSBURY AVE",94900,"3/1/2013 12:00:00 AM","Normal",104900,"Dwg&Lot",1900,1178,0,8712,2,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","IDOT&RR","201303554"
"166",911202110,"129 KINGSBURY AVE",0,"","Abnorml",98300,"Dwg&Lot",1900,1568,784,8712,4,"No",0,"Three-family conversion; originally built as one-family dwelling","Two story","IDOT&RR","190-017"
"167",912125000,"1518 E LINCOLN WAY",0,"","No Data",152600,"Dwg&Lot",1900,1164,0,0,3,"Yes",0,"Single-family detached (includes detached townhouses)","One story","IDOT&RR","906948"
"168",902100100,"1207 WILSON AVE",160000,"11/1/2015 12:00:00 AM","Normal",143500,"Dwg&Lot",1900,1324,439,9856,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","OldTown","201212044"
"169",902100110,"1203 WILSON AVE",169000,"6/1/2006 12:00:00 AM","Normal",172200,"Dwg&Lot",1900,2014,0,9856,5,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","608013"
"170",902100140,"1202 GRAND AVE",42000,"1/1/1992 12:00:00 AM","Abnorml",87300,"Dwg&Lot",1900,917,0,9304,2,"Yes",0,"Single-family detached (includes detached townhouses)","One story","OldTown","9801318"
"171",902100150,"1208 GRAND AVE",30000,"6/1/1994 12:00:00 AM","Normal",61300,"Dwg&Lot",1900,1084,0,9312,2,"No",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","9407552"
"172",905476120,"124 FRANKLIN AVE",119000,"4/1/2008 12:00:00 AM","Normal",135300,"Dwg&Lot",1900,1367,632,8405,4,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","Edwards","201209976"
"173",904300120,"2923 OAKLAND ST",140000,"2/1/2016 12:00:00 AM","Abnorml",169400,"Dwg&Lot",1900,1992,624,12805,5,"Yes",0,"Two-family conversion; originally built as one-family dwelling","Two and one-half story:  3rd level finished","S&W ISU","201601650"
"174",904301130,"267 CAMPUS AVE",45500,"1/1/1991 12:00:00 AM","Normal",103000,"Dwg&Lot",1900,1248,0,5313,2,"No",1,"Single-family detached (includes detached townhouses)","Two story","S&W ISU","277-8"
"175",904301200,"237 CAMPUS AVE",109000,"8/1/2005 12:00:00 AM","Normal",97700,"Dwg&Lot",1900,1838,533,9600,4,"No",0,"Four-family conversion; originally built as one-family dwelling","Two story","S&W ISU","201201101"
"176",904301240,"217 CAMPUS AVE",158500,"7/1/2013 12:00:00 AM","Normal",225500,"Dwg&Lot",1900,2674,1073,9600,6,"No",0,"Two-family conversion; originally built as one-family dwelling","Two story","S&W ISU","201308354"
"177",902102100,"1204 CLARK AVE",80400,"1/1/2010 12:00:00 AM","Abnorml",119600,"Dwg&Lot",1900,1844,48,4800,3,"Yes",2,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","1000271"
"178",902104020,"1121 CLARK AVE",156500,"6/1/2006 12:00:00 AM","Normal",139700,"Dwg&Lot",1900,1416,381,9600,3,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201008179"
"179",902106090,"619 10TH ST",173000,"5/1/2015 12:00:00 AM","Normal",136100,"Dwg&Lot",1900,1428,208,6451,4,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","201504820"
"180",902107070,"1008 WILSON AVE 1010",127000,"8/1/2016 12:00:00 AM","Normal",101500,"Dwg&Lot",1900,1368,0,8250,2,"Yes",0,"Two-family conversion; originally built as one-family dwelling","Two story","OldTown","201608238"
"181",902108100,"1018 CLARK AVE",140500,"11/1/2004 12:00:00 AM","Normal",144700,"Dwg&Lot",1900,1864,0,9600,2,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","201610806"
"182",902110020,"925 CLARK AVE",148500,"2/1/2015 12:00:00 AM","Normal",131500,"Dwg&Lot",1900,1562,231,5855,2,"No",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201502229"
"183",909101130,"2816 WOOD ST",140000,"8/1/2016 12:00:00 AM","Normal",110100,"Dwg&Lot",1900,1423,299,12354,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","Edwards","201608021"
"184",909103010,"2816 ARBOR ST",87900,"5/1/2000 12:00:00 AM","Normal",103800,"Dwg&Lot",1900,1304,0,13836,4,"No",0,"Single-family detached (includes detached townhouses)","Two story","Edwards","5797"
"185",535178090,"317 20TH ST",110000,"12/1/2015 12:00:00 AM","Normal",105100,"Dwg&Lot",1900,1740,0,10000,3,"Yes",0,"Two-family conversion; originally built as one-family dwelling","Two story","N Ames","201600018"
"186",904302050,"259 HYLAND AVE",55000,"1/1/1983 12:00:00 AM","Normal",130700,"Dwg&Lot",1900,1876,0,10960,7,"No",0,"Two-family conversion; originally built as one-family dwelling","One and one-half story:  2nd level finished","S&W ISU","906545"
"187",904302160,"2801 WEST ST",75000,"1/1/1982 12:00:00 AM","Normal",135100,"Dwg&Lot",1900,2038,0,3750,4,"No",0,"Three-family conversion; originally built as one-family dwelling","Two story","S&W ISU","201105071"
"188",535302110,"413 18TH ST",36000,"1/1/1991 12:00:00 AM","Normal",93300,"Dwg&Lot",1900,1255,0,13547,2,"No",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","N Ames","273-349"
"189",904351210,"2921 LINCOLN WAY",65000,"1/1/1984 12:00:00 AM","Normal",102700,"Dwg&Lot",1900,1920,960,6624,4,"No",0,"Five-family (or more) conversion; originally built as one-family dwelling","Two story","S&W ISU","407477"
"190",902110040,"915 CLARK AVE",117500,"10/1/2002 12:00:00 AM","Normal",126200,"Dwg&Lot",1900,2279,0,8976,4,"No",0,"Four-family conversion; originally built as one-family dwelling","Two story","OldTown","402765"
"191",902110070,"903 CLARK AVE",75500,"1/1/1992 12:00:00 AM","Normal",137600,"Dwg&Lot",1900,1807,0,5630,3,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","292-232"
"192",902110120,"916 WILSON AVE 918",111500,"4/1/2006 12:00:00 AM","Normal",134500,"Dwg&Lot",1900,1951,0,7745,4,"No",0,"Two-family conversion; originally built as one-family dwelling","One and one-half story:  2nd level finished","OldTown","604784"
"193",902111100,"904 CLARK AVE",177000,"4/1/2013 12:00:00 AM","Family",199900,"Dwg&Lot",1900,2861,0,5349,5,"Yes",0,"Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level finished","OldTown","201303795"
"194",902111130,"916 CLARK AVE",60520,"1/1/1986 12:00:00 AM","Normal",135400,"Dwg&Lot",1900,2096,0,9008,3,"Yes",0,"Two-family conversion; originally built as one-family dwelling","Two and one-half story:  3rd level unfinished","OldTown","201205065"
"195",902125030,"1225 KELLOGG AVE",0,"","Normal",89100,"Dwg&Lot",1900,849,0,10800,1,"No",0,"Single-family detached (includes detached townhouses)","One story","OldTown","909242"
"196",902125060,"1209 KELLOGG AVE",58000,"7/1/1996 12:00:00 AM","Normal",88100,"Dwg&Lot",1900,857,0,10800,2,"No",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","9607259"
"197",902125095,"319 12TH ST",26000,"10/1/2012 12:00:00 AM","Abnorml",47200,"Dwg&Lot",1900,770,0,3771,2,"No",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201212646"
"198",902125110,"1206 BURNETT AVE",0,"","Normal",116200,"Dwg&Lot",1900,1414,0,10800,3,"Yes",1,"Single-family detached (includes detached townhouses)","Two story","OldTown","120-630"
"199",908228070,"3204 LETTIE ST",68000,"7/1/1999 12:00:00 AM","Normal",99300,"Dwg&Lot",1900,1008,0,9726,2,"No",0,"Single-family detached (includes detached townhouses)","Two story","Edwards","401704"
"200",902128095,"309 11TH ST",91000,"8/1/2004 12:00:00 AM","Normal",93100,"Dwg&Lot",1900,1429,0,7000,2,"No",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","411930"
"201",902132070,"209 10TH ST",77900,"8/1/2013 12:00:00 AM","Normal",80400,"Dwg&Lot",1900,800,0,9600,2,"No",0,"Single-family detached (includes detached townhouses)","One story","OldTown","201310782"
"202",902134110,"902 BURNETT AVE",107500,"1/1/2001 12:00:00 AM","Normal",135600,"Dwg&Lot",1900,1844,0,6720,4,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","100149"
"203",902135070,"905 DOUGLAS AVE",272500,"5/1/2001 12:00:00 AM","Normal",332500,"Dwg&Lot",1900,3624,0,22082,4,"No",2,"Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level finished","OldTown","1003091"
"204",908276045,"317 S WILMOTH AVE",0,"1/1/1984 12:00:00 AM","Normal",87300,"Dwg&Lot",1900,1212,42,8568,4,"Yes",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","Edwards","1001788"
"205",902201090,"207 E 12TH ST",135000,"6/1/2007 12:00:00 AM","Normal",128500,"Dwg&Lot",1900,1174,130,9000,2,"Yes",1,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","707463"
"206",902205020,"1123 MAXWELL AVE",68000,"8/1/2011 12:00:00 AM","Normal",67400,"Dwg&Lot",1900,1141,0,5925,3,"No",0,"Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201108490"
"207",902206270,"930 DUFF AVE",137000,"5/1/2007 12:00:00 AM","Normal",148200,"Dwg&Lot",1900,1798,0,9639,4,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","705750"
"208",902207070,"1006 STAFFORD AVE",0,"","Normal",129000,"Dwg&Lot",1900,1572,0,5820,3,"Yes",0,"Single-family detached (includes detached townhouses)","Two story","OldTown","274-267"
