"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0532354210","4129 TUCSON CT","96500","10/1/1999 12:00:00 AM","Normal","151300","Dwg&Lot","1962","1128","500","11112","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9914123"
"0532354220","4135 TUCSON CT","150000","8/1/2014 12:00:00 AM","Normal","146500","Dwg&Lot","1962","1047","404","9179","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201407135"
"0532354230","1332 ARIZONA AVE","122000","7/1/2009 12:00:00 AM","Normal","130000","Dwg&Lot","1961","864","864","9079","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","909266"
"0532376030","3727 ONTARIO ST","92900","6/1/1999 12:00:00 AM","Normal","120300","Dwg&Lot","1963","912","0","7007","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9907615"
"0532376040","1304 GARFIELD AVE","129000","5/1/2007 12:00:00 AM","Normal","148400","Dwg&Lot","1961","1120","932","6970","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201509499"
"0532376050","1310 GARFIELD AVE","135000","1/1/2014 12:00:00 AM","Normal","135600","Dwg&Lot","1964","912","510","6820","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201400362"
"0532376060","1314 GARFIELD AVE","0","","Normal","128700","Dwg&Lot","1964","912","527","9226","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","206-226"
"0532376070","1320 GARFIELD AVE","142300","10/1/2016 12:00:00 AM","Normal","140000","Dwg&Lot","1965","1020","544","9316","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201610336"
"0532376080","1324 GARFIELD AVE","128845","9/1/2011 12:00:00 AM","Normal","128200","Dwg&Lot","1965","984","260","9308","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201109043"
"0532376090","1328 GARFIELD AVE","143900","3/1/2007 12:00:00 AM","Normal","178300","Dwg&Lot","1962","1696","716","13673","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","703167"
"0532376100","3801 TORONTO ST","150500","7/1/2016 12:00:00 AM","Normal","123600","Dwg&Lot","1965","882","882","8877","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201606610"
"0532376110","3805 TORONTO ST","129000","10/1/2009 12:00:00 AM","Normal","136800","Dwg&Lot","1963","912","624","7791","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","913129"
"0532376120","3809 TORONTO ST","0","","Normal","126900","Dwg&Lot","1963","943","481","8047","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201008080"
"0532376130","3815 TORONTO ST","55500","1/1/1986 12:00:00 AM","Normal","112700","Dwg&Lot","1965","886","434","8537","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","705586"
"0532376140","3819 TORONTO ST","0","","Normal","120600","Dwg&Lot","1965","864","574","8459","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","105532"
"0532376150","3825 TORONTO ST","0","","Normal","139900","Dwg&Lot","1965","1089","719","8450","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","166-718"
"0532376160","3905 TORONTO ST","139000","1/1/2015 12:00:00 AM","Normal","153300","Dwg&Lot","1965","894","670","8450","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","201500876"
"0532376240","4011 TORONTO ST","52000","1/1/1988 12:00:00 AM","Normal","117300","Dwg&Lot","1965","996","625","9808","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","248-164"
"0532376250","4015 TORONTO ST","138500","11/1/2011 12:00:00 AM","Normal","150700","Dwg&Lot","1963","925","747","8638","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201111814"
"0532376260","4021 TORONTO ST","115800","8/1/2016 12:00:00 AM","Family","115800","Dwg&Lot","1963","876","0","9750","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201607538"
"0532376270","4027 TORONTO ST","93500","2/1/2001 12:00:00 AM","Normal","139300","Dwg&Lot","1963","864","589","9100","2","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","101624"
"0532376280","4103 TORONTO ST","12000","6/1/1998 12:00:00 AM","Abnorml","120600","Dwg&Lot","1963","912","475","9750","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9808499"
"0532377010","4024 TORONTO ST","108000","11/1/2002 12:00:00 AM","Normal","143200","Dwg&Lot","1962","912","608","7379","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","201210730"
"0532377020","4020 TORONTO ST","117500","7/1/2012 12:00:00 AM","Normal","132600","Dwg&Lot","1963","864","516","6360","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201208009"
"0532377030","4014 TORONTO ST","119000","5/1/2005 12:00:00 AM","Normal","128200","Dwg&Lot","1962","901","413","7261","3","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","Sawyer","505830"
"0532377100","1305 ALABAMA LN","166000","6/1/2016 12:00:00 AM","Normal","141100","Dwg&Lot","1963","1040","824","7500","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201606099"
"0532377110","4009 ONTARIO ST","127500","4/1/2015 12:00:00 AM","Normal","132500","Dwg&Lot","1963","984","741","6811","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201503385"
"0532377120","4015 ONTARIO ST","0","","Normal","167100","Dwg&Lot","1961","1423","759","10109","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","101399"
"0532377130","1304 ALBERTA AVE","160000","4/1/2015 12:00:00 AM","Normal","151800","Dwg&Lot","1961","1144","594","10000","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","201503552"
"0532377140","1308 ALBERTA AVE","128500","10/1/2007 12:00:00 AM","Normal","141100","Dwg&Lot","1961","988","827","9945","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","712650"
"0532377150","1314 ALBERTA AVE","0","","Normal","138100","Dwg&Lot","1961","864","696","11914","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","149-569"
"0532377160","1322 ALBERTA AVE","0","","Normal","135300","Dwg&Lot","1961","864","538","14207","3","No","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201407770"
"0532378020","3914 TORONTO ST","119900","11/1/2004 12:00:00 AM","Normal","131700","Dwg&Lot","1965","852","671","6825","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","415534"
"0532378030","3908 WINDSOR CT","64000","1/1/1985 12:00:00 AM","Normal","157800","Dwg&Lot","1965","1361","825","7811","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","262-273"
"0532378050","3900 WINDSOR CT","120875","1/1/2006 12:00:00 AM","Normal","160500","Dwg&Lot","1965","1192","712","13052","4","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","601122"
"0532378060","3832 WINDSOR CT","108500","9/1/1999 12:00:00 AM","Normal","139100","Dwg&Lot","1965","975","975","8308","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","9913434"
"0532378070","3828 WINDSOR CT","137000","11/1/2006 12:00:00 AM","Normal","147300","Dwg&Lot","1965","935","935","13526","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","614373"
"0532378080","3824 WINDSOR CT","0","","Normal","127300","Dwg&Lot","1965","912","600","8169","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","180-243"
"0532378090","3816 TORONTO ST","0","","Normal","126700","Dwg&Lot","1965","980","519","6675","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","275-221"
"0532378100","3808 TORONTO ST","160000","8/1/2015 12:00:00 AM","Normal","130100","Dwg&Lot","1965","912","582","6000","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201508807"
"0532378110","3804 TORONTO ST","177500","7/1/2015 12:00:00 AM","Normal","157000","Dwg&Lot","1962","1040","659","6897","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201507076"
"0532378120","1313 GARFIELD AVE","62383","12/1/2009 12:00:00 AM","Normal","133400","Dwg&Lot","1965","864","864","8281","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Sawyer","1000384"
"0532378130","1309 GARFIELD AVE","135500","1/1/2016 12:00:00 AM","Normal","127500","Dwg&Lot","1964","912","644","8020","3","No","0","Single-family detached (includes detached townhouses)","One story","Sawyer","201601090"
"0532378140","3803 ONTARIO ST","0","","Normal","123100","Dwg&Lot","1961","943","778","8026","3","No","0","Single-family detached (includes detached townhouses)","One story","Sawyer","256-37"
